1947	1871	5046	9226	178	14940	14041	13853	13383	7498	4076	8911	10804	2187	6960	8858	10174	502	9082	16358	5926	15946	13741	14002	5565	11682	4415	902	9566	16125	12769	14287	3103	12977	3636	511	8584	9137	6728	11699	13103	10520	15249	9042	5236	10378	5756	3344	2684	4439	15895	1398	767	15213	11775	6814	13428	1699	5603	7731	6309	13656	2368	4946	14820	3276	13848	1986	4291	14412	1101	5491	12467	16186	13753	13963	14804	15122	11521	8217	5456	3944	5131	11878	9052	15430	10705	2744	10858	10467	11149	9964	422	8297	9479	2739	9795	5877	11689	1243	1150	2135	114	10405	11403	16232	7600	16018	2515	3451	15400	8505	2849	7325	10040	1162	5387	7389	7394	11766	2133	4259	2311	7593	1022	15441	15228	6809	
4820	9123	1469	10671	949	8467	7473	5112	83	940	6483	14450	2130	5776	15650	15070	4034	3821	6721	3850	6913	6477	2589	4854	11604	9535	14947	6694	12550	9271	15141	4827	5853	14570	11223	8106	11838	9337	15598	15399	4370	5358	11578	12507	2198	13185	192	3270	4908	10697	16242	12523	4209	10199	13873	3693	15398	14231	11347	11034	7455	5825	4465	7191	10106	13057	3250	4558	11938	6924	10360	14479	2797	4121	10200	3708	3399	10652	5900	6947	5273	5836	10432	4027	8545	5026	15759	298	9594	13948	9171	6758	15012	13249	9092	16203	14721	5106	11660	15890	13635	7608	7255	6037	3173	4703	2287	10733	8351	3192	7870	14008	1752	6080	322	14347	4674	9350	3237	10862	11801	8464	4122	7762	7050	4663	7373	4968	
13310	4106	15617	13168	13472	6977	4091	964	3391	15010	4094	13752	10133	2668	3163	10012	14706	13471	14877	5328	15123	3300	1358	11585	4778	16381	334	9036	7988	8527	5232	7668	80	5193	12183	14216	4216	252	14444	8883	2338	15013	14992	2021	14793	2412	3631	4340	6355	14515	946	12333	1321	5611	6719	15365	7983	11654	13411	9275	10236	9791	11385	603	16287	12007	6887	6222	9591	5054	7779	9727	6245	4750	5916	3342	9467	14956	13264	4760	8749	5570	5208	4627	5556	12695	10079	1766	9635	13157	9826	1318	15775	7527	5142	3774	10975	10740	5479	16057	7646	3225	1001	5971	5242	2988	16214	13832	1604	2079	4539	6614	293	7421	10807	13283	8532	4389	8666	10073	3536	5656	8234	11246	1688	12194	3418	3160	
12423	14387	3639	793	7268	232	8344	6308	14062	15243	4979	9098	15093	2977	15394	13879	11957	8411	7615	3440	13507	1443	12813	5864	7413	6766	15624	2223	12073	2961	311	12894	6354	10111	8367	4636	12732	6724	10675	2045	9671	6779	7852	13606	4516	7996	2351	6900	12334	8208	10744	11022	14671	8402	300	1574	1049	3167	4144	7120	4334	1577	961	6175	6800	11416	9567	12323	6236	13314	12869	12234	10864	1293	12211	15916	2169	914	11331	12243	12961	3698	11665	2156	13607	6125	5200	6567	16246	3849	8373	10496	4173	12760	5748	8848	11811	4679	13896	6154	2565	191	13819	14238	9012	14729	1683	1664	8134	12016	7487	10039	13754	4083	5059	15505	10639	5981	2406	13284	4749	10995	1262	11016	1656	8228	7310	3560	
3144	8320	1988	12042	14866	3651	5979	8255	71	13224	3663	14462	13991	13490	9401	6742	892	4642	4737	15312	9257	14005	16000	6536	9384	7148	3364	10614	8414	15778	9696	6776	16225	10938	12660	6129	9189	12213	657	10207	1363	997	1522	12924	3535	9006	1609	4345	7464	14162	11295	4124	702	5860	384	1685	14092	4897	6104	14979	13604	3770	8085	15248	6810	10709	7484	332	5575	14195	12720	1870	2273	6278	15416	7853	11024	15184	11168	3407	6143	4604	871	15144	5417	1249	6756	14772	14274	12375	2897	1020	8605	8518	10431	14603	3018	707	3950	10233	4497	6197	16152	15460	4447	8077	3795	6138	15283	8856	3892	14741	4654	7924	1829	11422	3701	1679	10498	7630	9054	6493	11570	5477	2383	14672	6270	10947	
12260	15628	8621	1100	5688	12806	386	13803	8197	3268	14903	10838	6039	10927	12933	3303	15894	12376	8795	9681	12190	12134	15703	9546	2801	7011	7481	10164	1130	7162	2068	2847	14458	12886	10590	2373	7622	15357	12976	8317	15239	5289	4895	8625	5708	14052	6630	5469	7525	12877	3640	3026	9380	13466	13928	16029	13971	4165	7702	13730	3179	3804	15407	4567	13950	168	2401	14207	7856	15868	2502	16181	11334	10892	6933	7449	3251	15727	9972	2256	13549	15038	11436	234	2239	3258	3779	4730	15367	7393	15766	1784	11991	9266	6830	10227	9172	2806	3925	2848	15363	2680	3105	10447	8477	1617	12033	15610	2792	2319	9443	15474	9962	11450	15667	8328	633	259	9915	4763	10992	10147	14236	7415	1295	4839	1504	12775	
4270	13866	6993	2095	10136	11526	813	5397	10322	10818	5013	11343	14152	2695	11889	12010	15046	15347	9272	14692	12627	1894	8025	13935	1059	14135	13901	13308	9080	1792	121	11379	3593	1381	7219	666	6445	13304	7879	16383	5598	12343	7414	6565	9385	2607	7174	3700	15316	2459	11261	3502	8884	1260	5609	4052	8291	14169	3256	3345	11132	13516	14398	9139	3327	9224	9031	13026	57	14582	14382	13909	1883	1978	7226	15828	7532	2356	12108	7530	5185	15830	2225	3794	1196	8167	8722	16049	14493	12177	10042	3089	5004	15967	6620	10487	16074	7059	8380	2701	6047	10548	7821	6343	11527	4313	14357	8646	12274	5167	8992	3499	16159	7304	13037	4814	4475	13221	5710	8069	15884	12940	2719	16275	13285	3544	4157	2331	
2950	13585	5576	1532	5113	10554	14714	9815	1011	35	16370	10253	11555	12356	9017	9277	9073	14148	6091	2302	13272	6915	9805	15532	9151	11931	16083	11781	4219	6283	11459	98	280	13981	11500	14048	3632	7881	12028	2877	9149	13669	8276	12753	5470	11818	15448	14089	4504	1517	4133	10780	14317	717	12488	12139	9989	7573	1640	15688	14959	11242	3926	4143	5895	15819	6294	3462	12853	13162	3142	14072	486	8536	10272	1160	5230	14482	4051	9428	15470	2710	9146	13091	9064	16065	2867	5579	13437	4639	10982	1521	3908	11209	4942	2969	12864	4592	5370	8751	16228	10399	8201	9148	8510	3859	14618	15277	3876	5123	4057	2240	11046	12151	12092	11641	2315	12783	5196	4292	8994	4452	5079	4522	3574	3011	2901	9526	
14600	7808	9680	3115	868	11018	550	6725	3932	1715	4245	10284	9184	1447	15035	15669	1611	14313	14487	15134	10988	5761	4047	14137	1267	7350	1173	14166	7581	13147	968	6139	14253	3042	861	15225	4635	4832	12457	5055	11075	15579	13951	172	10878	6198	9842	15324	16348	1845	6652	13232	15938	13916	5274	4918	9025	12696	6426	7337	9135	10536	13929	7896	11159	6969	15602	9749	12659	3933	375	8323	5178	5088	14975	10795	11097	15681	478	4011	2546	554	10777	1062	3833	10993	8232	10010	6092	1733	9803	15288	6700	5989	9718	6880	11121	4097	13124	14771	16272	5663	15346	2054	8709	3777	2357	4061	369	483	6310	13535	6702	14569	8993	1278	13059	6549	12077	615	13277	11020	15383	15182	13583	13653	3564	11044	
1616	7847	1103	16299	15614	15435	1138	2568	5190	10475	15752	9311	9615	1659	5301	1912	1097	13223	14879	1890	13468	12692	3681	11400	15728	7220	16209	15236	12710	7378	11628	5983	611	9347	11050	5508	3238	11748	1879	1198	11742	214	10644	660	5213	3047	5348	1839	1671	5231	15415	6820	15164	69	7636	10851	11942	13455	13045	3422	9695	13115	2151	7460	12408	31	13789	10104	14336	12764	14442	15971	1095	9298	589	4797	7542	15805	15311	15305	13326	4062	9790	2809	10528	7783	4098	9113	7970	6802	2092	10867	999	4575	8026	13582	8967	2219	6790	65	5985	895	9633	3349	4422	6868	2499	6925	16003	11749	13675	13706	13430	5214	15765	10999	488	14067	7864	3719	9455	14702	4175	10501	12216	2254	11980	10193	
700	9101	4628	6474	15089	4012	1823	15576	12262	10116	6371	15108	6323	8019	6324	9345	11171	7392	6548	8520	8212	10802	2566	13739	10273	8916	5135	15600	3286	361	15940	394	6595	1457	13787	7353	8090	6901	5171	3534	3038	8531	7194	12197	2820	14953	6874	2167	6267	9568	5298	4396	15657	5108	15772	6199	3965	2510	6683	16023	12227	9604	3509	4585	13512	10524	6067	1491	4423	13529	70	3727	12027	6592	6276	12736	15815	5446	15527	5094	2083	12436	2685	6177	11103	5645	2080	10128	10645	15389	8169	9961	12784	14415	13102	9089	3571	11194	3423	6991	950	490	742	5978	14448	777	6956	11298	14745	11608	6562	8013	7123	6967	3710	9861	4316	6641	2402	11738	11870	7069	7993	989	3569	2606	14034	14279	
9980	15175	5726	12890	9099	5932	9394	16027	6320	5918	41	3244	12048	5324	7196	10743	14393	11114	9997	9473	1473	4501	8159	10433	4161	6679	225	2278	769	9357	15561	6317	16300	763	5806	1633	16257	11100	4830	7240	2994	1934	10113	6025	4702	15376	10828	14887	4412	1944	10346	3927	14977	1560	1523	3594	641	11504	4363	7382	8073	4307	1711	8893	5912	2405	16009	2855	11076	7224	12667	11421	7405	5097	5886	11496	1086	7475	15705	5267	14579	14319	3803	6085	13047	9639	10317	7813	3978	2577	12299	7885	11948	14197	15964	1472	4318	11051	14893	10690	15402	10386	10674	10821	8395	7742	8259	6856	16084	7725	10264	2312	8430	15452	11460	12822	2618	3899	11180	3230	11552	8874	4752	12569	12201	15736	11723	7703	
10006	837	1189	9707	13346	14711	14381	3505	8538	1529	1433	15338	13452	14281	6071	6894	3136	6741	9115	10374	341	6744	1326	2023	13334	3137	6137	3426	13000	7741	8738	14869	11315	15608	13952	11572	6481	14758	11013	1803	9416	836	12921	15768	9263	3732	12493	4510	7767	5557	10171	13687	10003	14668	9220	4476	16077	1528	11414	3130	15221	4559	11658	4744	13355	7254	5314	12187	11455	1710	12279	14117	1287	411	16357	3529	4126	3463	15112	2155	2808	9728	13359	8613	8460	10314	646	3512	10553	3354	5434	12072	1812	14354	150	2715	11439	6201	10381	12388	5426	5750	12236	12144	11123	3148	6712	15817	7439	9611	11282	10814	14375	7318	14810	14483	7700	12100	9894	7798	4726	3267	10966	3694	2868	7987	9039	16157	
5547	10730	12740	5012	12369	13323	15801	14461	13620	3249	345	5840	2208	3853	9439	2294	15177	9952	5878	4747	4698	15042	1227	7519	2291	12328	11095	2001	12969	2507	4232	7806	14149	4393	5015	14666	8572	5719	124	5180	6423	9445	12398	1979	8581	13758	2709	6416	4529	15980	1082	6016	6587	9830	2222	14924	13040	923	2160	6335	6346	14803	12394	11201	15384	1739	4578	6373	503	5498	15421	14547	12928	8712	10976	3181	13016	4405	5366	10451	5964	1383	4002	227	15523	6000	587	10546	7883	11446	1901	13257	1077	7130	15422	6089	8774	6498	14621	7385	5460	16353	7430	9400	3878	2494	7628	1897	16069	14542	5935	10951	11563	3664	3059	3369	2928	6490	4554	12858	3739	4783	4593	13391	6086	5605	15261	8830	
7757	12314	16317	2637	8274	11899	15482	3317	472	15498	3921	8798	13194	2346	2794	14859	8107	7171	4561	4579	13713	10041	5137	3275	13478	7906	4102	4153	14652	5334	6938	9938	2039	12064	5381	11770	8243	7109	3525	13449	4985	2614	7348	15925	6269	4709	4326	4736	10591	2248	9386	11339	10007	3157	10486	15096	15361	6574	11311	6190	10773	12688	12505	3696	15601	7652	5451	3718	4294	1607	13345	16268	15499	11441	11079	15515	12170	1908	4569	8524	6429	14045	13329	12980	5048	10016	290	1727	6325	10844	9529	14883	9717	8145	8913	16146	7269	11081	3747	3909	12802	11824	15911	4193	8403	221	1868	16093	5821	7556	15606	14130	14657	9734	12302	15829	12596	2377	7335	421	4225	349	15432	200	13617	5766	5731	15179	
4693	2796	4704	732	4104	8199	3245	4836	551	2309	1404	8688	9935	636	5011	1199	7946	954	690	5709	4095	4304	2448	7549	3772	9829	10289	8501	59	4141	2113	3057	12402	11745	10666	11412	5712	5277	6112	14584	6877	1016	12860	1486	10662	6482	6593	11568	8156	12074	9100	16115	11906	13737	2777	445	2461	1566	13522	8012	5866	9491	10168	12880	12718	7122	4284	5349	10794	14131	15649	2586	2876	14651	8555	3374	2072	7065	4928	1122	1807	6882	9119	5121	12324	9786	7049	2468	5998	7482	7426	9259	8657	7301	14685	144	10624	12293	12132	485	7674	11444	9361	16208	6885	8262	6580	11313	4200	10492	15804	12386	5250	3901	1718	7568	4155	12883	8854	1610	8432	8070	6460	6386	3095	975	12172	6974	
620	3339	6326	14351	9958	3014	14844	7277	6558	6017	12112	3050	14340	1588	246	10099	7112	7170	2339	7775	6575	12181	6094	15516	8148	4563	6090	5532	9725	4941	10258	7671	342	11726	14507	6098	14290	2500	12948	9779	12907	7611	12557	14768	11213	1881	15003	4451	13663	11757	6298	4785	9364	2860	2399	4445	11027	9541	6784	4871	10491	4899	12315	15419	14911	8941	2267	11929	2527	2854	3669	297	9949	12875	6912	9370	3951	11195	6206	577	6669	10102	628	8278	4753	440	10957	10210	14071	1585	360	15824	5136	4662	9301	16102	3189	5396	12434	4834	4966	2959	1873	13318	5704	6475	9290	12591	11308	16365	4450	1093	14837	11193	8543	1983	9557	5084	6385	11058	15719	534	1690	15787	1384	9088	9033	5489	
11125	1917	9982	3109	96	13420	14991	14942	9648	9810	12837	15838	4659	1116	85	9223	12633	7814	11536	9655	877	15992	12482	15774	7367	1327	188	8450	9075	3429	79	14738	10519	3447	12062	8788	13790	16050	14823	5431	7134	6611	6097	10637	6939	6484	6570	2932	7547	9284	5843	14873	3742	6124	12618	5963	9770	8769	11752	7976	3657	289	1578	704	1553	15074	15145	3153	4651	1471	8693	12944	599	14262	3066	9664	12425	2165	3644	4800	1632	5411	9524	14775	2274	1108	11099	14675	8007	14836	4383	9754	8183	6957	3936	8143	7917	7706	10741	10396	8927	6618	9673	7584	6397	13307	16389	1065	6935	1624	5093	3292	1507	10095	1140	8701	11	12884	1769	9658	484	13282	14272	1357	327	1094	1119	8434	
15457	8517	13415	1967	7053	16025	5036	12839	1958	14125	2726	6878	11468	1755	11778	5082	4158	9222	5191	726	9685	622	1070	6643	14411	12553	4641	1247	6415	16294	11305	867	8905	9939	3561	3605	8438	7810	16136	3008	12636	8736	2360	8415	1203	5735	785	9870	4735	11579	7602	14669	11260	3765	10415	1048	15750	3087	8942	11945	6777	11487	3654	14751	14283	9668	1223	12663	7313	14998	4793	1533	5007	8871	480	4162	3967	15009	5910	44	2431	6603	6256	9959	14297	13159	2979	10353	5733	10994	1941	12403	3825	9424	2363	9214	2674	10873	4650	13441	15049	2174	12058	10684	11559	2914	15860	9839	9521	11328	3177	7345	12792	12008	14726	3722	7263	11598	6182	6200	15052	1212	9957	5588	5372	14276	12119	2379	
13133	6130	3310	11382	4758	6928	4933	14308	10146	13494	2648	7267	10190	1378	13018	7472	6682	13660	11056	6330	16062	8906	10445	6048	8506	13506	10407	9365	11098	2271	3370	14488	12641	13672	5632	10605	8680	4366	4338	4629	535	9835	9719	14309	12735	15541	8191	14484	1144	770	7207	10532	15067	8592	5296	15313	5695	6524	2521	14686	9383	10586	3997	5818	7287	14199	12932	6594	11771	1865	604	8410	78	1409	1272	16121	1161	4312	3219	12093	15682	14473	7084	277	3394	5755	15873	2241	4774	10214	5399	15373	1530	9015	11637	11360	12363	4676	10337	11479	6781	9262	4997	2193	7816	12716	784	6319	4486	5830	14585	12225	911	734	294	5696	7062	5168	7436	4279	5626	10224	1063	12991	3776	8218	4131	3946	
9241	2895	451	15480	5999	4621	8806	7784	5035	4223	12604	8343	9838	670	3900	2153	9663	5119	11746	1028	15120	16315	11630	15674	13483	1962	216	8118	2814	9339	8923	4686	8485	15332	4211	13398	236	3703	6132	9686	9436	301	9587	14937	8273	13967	625	11363	11683	1720	7334	6449	8076	11803	2704	3842	10437	9518	10203	9547	14055	731	12146	10159	5114	13321	549	7159	10076	10400	11353	4466	8168	10592	7359	7659	4103	1387	5608	1800	14614	8549	13837	4030	3033	14707	11894	1300	12995	14305	3749	14679	12945	11503	10797	1713	9551	2891	54	6701	10178	5173	5188	142	7952	2394	2716	13982	15240	14059	2384	2430	15196	208	16342	9435	1791	4298	7894	11927	2825	2348	15396	37	11659	15866	1480	9250	
10465	12967	335	2758	139	4590	2467	1460	14143	5997	1205	7501	12272	3041	11319	5060	1968	12430	1115	13558	5283	12130	15798	3279	16070	1281	8456	1614	10615	2126	2129	11537	11971	16073	16165	6437	6839	2477	4311	14841	45	2611	11655	15295	3501	10138	5857	6251	8420	4468	4513	2782	351	11837	2593	8547	4929	2470	10850	6151	4297	13119	7056	12001	1511	6340	17	8678	8917	4323	12203	1235	1920	4813	10225	14233	10092	12818	7586	11858	2698	2882	3241	13358	10763	1408	5868	12859	8629	2512	11110	6903	15477	13443	15335	8322	14097	11790	14724	6356	4336	11192	112	10622	5849	10032	8288	13919	15795	16117	15257	10940	10060	11582	2159	8384	16144	981	396	12372	10875	12014	14001	16222	779	10163	10395	7020	
5651	11250	6545	2354	3372	189	14115	14737	5310	10438	11065	2859	1565	9399	7503	15831	1600	11731	7788	7417	9519	2245	9614	471	3985	6621	3438	8119	4596	3885	14558	14307	12941	5589	12669	4203	4741	1494	15552	12576	2524	10924	6646	4499	13191	13552	3086	10561	3034	8705	4840	3758	4896	11452	13046	5257	839	5342	12149	776	7281	6689	11984	12790	1280	10292	14285	1006	6902	7769	5252	1973	10276	9280	7649	13079	13610	4967	1749	4958	11318	8870	15549	2555	7851	4178	1919	14090	8969	9951	12629	251	1506	974	2380	11233	15749	710	3498	3707	10019	13727	6296	4622	8804	612	2692	14566	10430	2894	193	9055	4831	5473	16354	12787	11550	6773	7720	12905	7561	13856	5332	11562	10625	12307	11451	1781	
5946	9026	10127	6920	1050	8728	14596	10265	8847	1032	3228	3325	1923	2978	4724	6178	2359	12638	9771	3080	416	469	4071	16269	9124	7958	4354	16249	6314	5958	10369	9820	12906	11780	13390	11244	14971	10552	378	1938	10382	4792	14402	12395	1265	12744	14701	9845	12510	7723	13751	13601	164	11911	9851	9605	16219	3168	6552	14607	8471	4100	15641	4248	14535	4189	15284	4105	11329	13173	979	5765	16266	8293	13281	7445	14172	1732	8235	12393	15173	16002	11268	16142	14175	6165	7008	2708	16284	6752	2954	8417	11955	14118	8979	8002	4000	2264	8269	12060	13998	14096	7218	15272	14196	15417	9010	13678	10973	5563	10348	12989	7708	3874	5365	724	3504	11758	12919	1859	9710	10774	10365	1676	6862	921	4016	16118	
14967	610	596	3401	12306	15615	14434	9201	10311	10305	2924	9014	10131	12124	3223	14709	5355	14689	8421	12067	14830	2437	7909	7182	6505	9822	1995	8324	10837	3216	972	10278	8849	7068	1483	8739	9353	1195	11196	8258	5561	13309	2033	5519	11006	11227	4962	3180	13482	7253	12079	1891	5793	13071	2173	3953	9914	819	15318	14445	5486	10089	2200	12827	6108	11440	14757	13061	1261	9750	11932	14970	16089	7241	15784	2884	14056	7998	9588	14344	13226	11679	11713	15130	7297	1045	12668	9836	1019	6631	12816	2154	5315	14655	9049	6055	13922	13728	3450	1745	8790	10752	1970	1244	7733	1513	3847	6293	15235	3857	11231	11534	9896	1767	9454	10796	1035	13399	2350	2249	15852	15178	7773	4953	260	12554	13694	5909	
15591	3460	218	14858	14900	3093	7594	3444	11366	9970	9628	6217	13299	2472	16030	4430	16015	15675	97	10294	1990	13899	12743	13042	13076	982	14882	3151	1456	12856	5154	8711	13559	5002	5423	4278	15191	15551	5105	8743	6491	13985	7338	13388	12717	2902	13152	14864	13241	7021	11584	10816	3006	2746	2313	4222	10575	15061	15896	14104	887	15823	8422	10186	4432	9854	2061	12600	14171	890	14664	3789	13475	3983	8418	4474	13504	5389	7564	13717	15040	14980	910	12278	6116	14504	2244	937	3919	10696	8052	7591	12162	1005	1375	935	1918	11271	13216	4723	6359	331	9329	16185	9565	7488	2722	2142	12879	14468	7914	608	53	3138	5607	835	4764	4667	5954	13533	15095	5673	8407	2812	8152	5573	7801	5282	
11105	10721	4989	9564	3158	11609	7161	6118	4252	15803	4876	5835	11588	4073	16174	11146	8948	1163	593	15696	7326	16327	16153	3831	1067	4931	362	16388	12535	12157	11430	1171	14167	14366	6042	13501	205	5972	16271	302	7283	1228	11376	15262	828	7256	3566	9759	4694	16366	272	10279	8062	15822	13085	6443	6247	13590	5503	12182	9687	530	13167	14794	9776	3517	3974	7247	13186	14958	6054	3889	383	3653	4892	8648	3572	15909	915	6871	1484	6527	16290	7685	278	4446	5925	5591	15950	9643	15387	10097	10678	2330	16171	8370	12475	6851	11823	1568	14843	4407	4913	12152	13260	14029	11543	3920	8050	3262	12246	5278	3955	1605	7185	5754	3792	40	1686	2811	966	9793	3298	12023	6823	2108	14749	1808	
15520	1058	14743	3994	9198	9306	7285	12952	140	5850	11623	15961	1977	5075	14974	8957	8895	5040	10715	16314	15700	1672	316	1157	1631	14234	5834	12984	2725	845	5148	11273	1644	9898	15783	10627	856	5794	9569	9131	2103	14079	2517	7915	15100	14665	2280	13629	2228	8219	12673	6120	525	7829	4626	14489	14920	5992	134	11173	15148	5240	4971	10880	5331	9809	11415	12472	14399	10231	7172	8162	15941	13540	591	556	9922	15090	7248	2767	13357	15246	15259	11200	13726	6609	13750	9675	1741	12241	10521	9341	13781	1299	9895	5090	2013	36	11425	4964	8637	15717	9804	4684	3356	12405	15594	12259	7931	5636	2899	5940	8286	15058	4680	10703	6727	14832	1695	15401	4576	4267	3617	15924	5317	8063	9660	14790	
76	16253	5290	212	7176	6196	1146	14996	5210	6895	5967	8426	14687	2075	5809	659	14064	10542	7091	3029	10932	563	5705	8970	2640	12208	8608	3201	13418	12622	8424	9638	11457	14426	1360	13746	13394	11518	1403	912	7717	3854	12811	323	9864	9690	7357	9163	8690	9392	9206	942	12311	7562	15653	11839	9732	1013	4715	13816	15352	12082	12148	16205	14808	9114	9745	8043	3393	14282	719	16044	7336	10262	6027	2608	802	1551	6093	13426	1645	14003	2395	16390	8310	12039	1208	409	4906	12594	13367	11619	4282	15660	7918	10822	13412	8618	1127	6556	4981	1681	11599	13611	15487	13944	4254	13189	220	11576	9040	458	1154	11292	11163	3980	16075	7697	12294	12384	2657	4109	3818	5682	13039	718	449	8773	
5269	3592	13536	5111	12568	16104	6704	7495	5762	8934	3805	14955	12897	11475	12327	12978	10720	14863	1510	4905	147	14588	1573	11495	7712	8865	5572	10165	13772	7223	16199	6418	9418	5841	12583	15661	3002	8851	13575	8371	3895	2132	15875	8850	10915	623	14100	11162	3652	14213	15302	10237	8936	4977	11359	7758	8189	5839	13164	13793	11367	15540	2181	5781	4912	9448	10813	16351	6576	15947	3992	3741	3828	4289	4907	3331	11327	1731	3863	5637	7140	7932	13362	5980	14833	1880	196	442	7974	12762	14140	5109	7617	11825	5955	11812	7089	7355	7544	9213	9801	5233	1335	15207	10535	8404	9672	2656	11139	873	14594	12150	8084	15821	14931	497	12661	2037	1178	14759	305	4772	1582	13895	1446	3528	2513	5218	
7409	8372	1594	14230	10319	16037	3234	1569	4757	15974	7709	10418	12354	16175	12731	841	279	5400	11696	6963	3466	427	8924	8912	3487	4287	564	6778	11491	13215	15217	5072	15266	3924	9458	1581	6563	3666	3737	7921	9656	6084	7145	11944	5021	6014	10250	9485	3386	10434	14390	12703	7507	4909	11141	4851	6109	2666	9817	11301	9758	4807	8512	6511	15769	13586	5791	9471	7203	3995	2798	11996	14591	11461	6227	15271	3458	11573	10271	11953	9837	13481	16215	15032	14824	14084	11087	11166	6068	14021	1982	16193	1623	15149	3868	545	13546	7609	19	6714	2569	16168	5339	6772	10354	5844	15654	14571	7841	7061	1440	7552	11797	13913	242	14433	3257	6718	6235	13006	1263	3478	13080	1184	14876	15390	5523	1783	
5461	14070	10562	6715	16178	3815	5305	11997	12054	14329	14033	3486	15124	2541	13438	4467	1580	13813	6223	7198	5647	1980	14639	13939	2669	13648	8109	380	559	6889	7309	12682	976	12287	11431	3687	874	14294	15337	3675	8809	2444	548	15269	11592	7578	1037	11505	578	7901	206	3584	2921	15097	8597	4998	8673	13082	13105	13141	4139	7546	15886	13196	11134	7855	10115	15011	3021	12270	1761	14809	6865	1131	9203	11470	8853	2733	4180	9108	13129	1092	16324	15969	11312	3323	4299	5888	9378	2489	15758	15291	2864	13451	10240	13261	5680	9281	8918	8747	6978	9344	9579	6252	1930	2697	13106	5914	14812	7968	11364	13335	12188	5559	1872	14814	4168	13578	11700	12460	14733	3116	1946	3960	10911	14190	15424	3775	
2582	3661	9765	14325	7565	10840	13245	6106	9608	66	8492	1478	11393	8425	12639	16031	8760	12867	7528	3015	8451	10266	4566	10646	11779	3916	506	10558	6760	3734	1461	10567	5177	11206	1589	7103	11187	7904	1564	14533	4019	4388	6943	15589	8279	10902	3294	15045	357	9792	8281	10333	11907	10355	15326	7922	4455	15683	11251	10539	15015	6191	4923	7237	4202	7474	2911	2827	13806	15099	2813	15546	10937	16116	3730	13809	5337	15621	51	1571	3975	667	12782	12798	3387	9825	7595	7079	10550	3461	4070	1170	15632	12154	5244	15882	13940	12685	5064	2229	13273	10298	10621	1485	8473	4257	8855	13101	11000	12104	4480	990	10477	12251	13268	2516	10584	519	6463	7682	14700	11913	14654	3629	11333	5703	8775	12448	
6681	162	12131	9305	4204	14892	14256	6194	12959	8366	14690	14179	8770	4416	6452	8882	10497	15665	4368	2905	6019	6949	1174	13052	12361	7515	13768	2172	14368	433	6366	14854	5652	4599	4620	1007	4498	1310	693	5227	8954	6009	12117	13927	6362	4886	14550	10315	6141	14627	13060	1401	5951	13903	15267	3361	9315	10810	13882	7889	11283	1009	6419	8960	11956	2341	13936	9775	13251	6249	10088	9336	1311	5941	14987	2440	8353	3417	11395	4167	6602	10758	4885	585	6347	12938	15329	6107	12298	10948	10	1156	8873	1416	6544	14427	11575	13156	10463	14677	8122	14988	4489	4683	3507	6160	10700	6087	15087	15341	869	2870	8282	9956	321	13839	10827	9238	12041	8521	11994	2651	7045	7865	9404	10249	4531	12229	
5050	15708	6663	7047	12097	5587	13330	6835	7787	3312	16128	3598	6119	583	9742	10371	14680	6543	798	11073	15988	14013	4890	3141	11090	4449	1888	10811	12635	16043	3198	12614	13700	77	13165	10906	5784	1927	152	3221	2549	9314	14770	12862	15459	4990	14761	8010	15078	15850	13956	2417	12851	14712	9709	6710	2418	10169	5312	5107	296	4244	5063	8998	6255	1194	12360	5697	15845	7427	5425	7126	11761	74	9318	640	2372	562	13577	5028	2509	4503	4528	12922	12675	13811	3185	11815	14288	1109	15343	12348	3049	14822	9183	10066	4992	7377	4687	3520	7744	10001	3281	10819	1641	9156	10057	8938	1499	11645	5378	8023	3559	15075	6400	4427	14636	4181	10220	1627	9499	3269	13008	11740	7531	4015	8665	6981	
7142	6389	10206	6838	5497	14635	7321	4386	3539	2985	4472	7149	15970	4515	9346	13031	1874	8901	8230	15983	2751	7989	5261	12158	10518	3025	1552	11257	14842	5751	14782	16162	929	10324	15659	7186	12796	10335	8802	5788	11741	14392	10676	13598	14645	14631	10707	4952	7790	1877	12454	4883	3166	14139	6360	3036	14215	5407	5024	8752	806	1674	13887	125	8746	15413	2476	1534	12218	8101	6204	4176	12080	6348	13756	15214	11410	102	555	12102	11922	15870	5359	14816	10471	15953	3083	8497	14514	9234	5065	13222	11252	1467	1545	7805	1000	5653	743	231	11255	15865	4337	10980	1431	1940	14789	2242	4551	7895	9074	6381	3949	3493	6229	6378	1271	6984	3612	5684	4031	3202	10347	2971	15647	4956	8305	7365	
1680	8559	14315	11703	12312	11943	14766	12380	5223	5204	9190	12741	4037	9429	6600	11182	12469	5234	4915	326	9441	16247	14549	4762	13708	4300	4987	15174	13493	12199	15917	1896	15111	13817	3565	6962	7280	2124	13831	3587	7042	12345	397	9562	8142	10955	276	1044	6253	7854	8188	3402	12212	13749	11666	8181	12226	11156	5538	10466	14228	9196	15205	15603	14365	11788	4872	1622	10559	5520	6210	5865	1374	10910	3524	15331	7152	13210	9708	7637	515	4018	8444	9589	609	13519	11546	1307	12765	11221	5740	8644	8172	15949	5249	8983	10540	8650	16392	5915	4898	5412	8982	12686	12930	12708	5902	7597	2364	510	6390	11893	13712	4288	8308	8018	12642	12722	15471	13738	8832	13368	14298	1926	10732	15568	11516	3436	
